Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime
05/09/2024,FR,Gas,Blenod-5,3474.0,France,2024-09-05,petroineos,2025-05-29 10:38:42.401709
06/09/2024,FR,Gas,Blenod-5,3116.0,France,2024-09-06,petroineos,2025-05-29 10:38:42.401709
07/09/2024,FR,Gas,Blenod-5,3616.0,France,2024-09-07,petroineos,2025-05-29 10:38:42.401709
08/09/2024,FR,Gas,Blenod-5,5818.0,France,2024-09-08,petroineos,2025-05-29 10:38:42.401709
09/09/2024,FR,Gas,Blenod-5,6922.0,France,2024-09-09,petroineos,2025-05-29 10:38:42.401709
10/09/2024,FR,Gas,Blenod-5,3541.0,France,2024-09-10,petroineos,2025-05-29 10:38:42.401709
11/09/2024,FR,Gas,Blenod-5,3110.0,France,2024-09-11,petroineos,2025-05-29 10:38:42.401709
12/09/2024,FR,Gas,Blenod-5,4097.0,France,2024-09-12,petroineos,2025-05-29 10:38:42.401709
13/09/2024,FR,Gas,Blenod-5,3211.0,France,2024-09-13,petroineos,2025-05-29 10:38:42.401709
14/09/2024,FR,Gas,Blenod-5,4205.0,France,2024-09-14,petroineos,2025-05-29 10:38:42.401709
15/09/2024,FR,Gas,Blenod-5,4452.0,France,2024-09-15,petroineos,2025-05-29 10:38:42.401709
16/09/2024,FR,Gas,Blenod-5,6455.0,France,2024-09-16,petroineos,2025-05-29 10:38:42.401709
17/09/2024,FR,Gas,Blenod-5,6440.0,France,2024-09-17,petroineos,2025-05-29 10:38:42.401709
18/09/2024,FR,Gas,Blenod-5,5438.0,France,2024-09-18,petroineos,2025-05-29 10:38:42.401709
19/09/2024,FR,Gas,Blenod-5,5086.0,France,2024-09-19,petroineos,2025-05-29 10:38:42.401709
20/09/2024,FR,Gas,Blenod-5,6153.0,France,2024-09-20,petroineos,2025-05-29 10:38:42.401709
21/09/2024,FR,Gas,Blenod-5,3985.0,France,2024-09-21,petroineos,2025-05-29 10:38:42.401709
22/09/2024,FR,Gas,Blenod-5,5041.0,France,2024-09-22,petroineos,2025-05-29 10:38:42.401709
23/09/2024,FR,Gas,Blenod-5,5853.0,France,2024-09-23,petroineos,2025-05-29 10:38:42.401709
24/09/2024,FR,Gas,Blenod-5,5700.0,France,2024-09-24,petroineos,2025-05-29 10:38:42.401709
25/09/2024,FR,Gas,Blenod-5,4808.0,France,2024-09-25,petroineos,2025-05-29 10:38:42.401709
26/09/2024,FR,Gas,Blenod-5,6085.0,France,2024-09-26,petroineos,2025-05-29 10:38:42.401709
27/09/2024,FR,Gas,Blenod-5,4870.0,France,2024-09-27,petroineos,2025-05-29 10:38:42.401709
28/09/2024,FR,Gas,Blenod-5,4292.0,France,2024-09-28,petroineos,2025-05-29 10:38:42.401709
29/09/2024,FR,Gas,Blenod-5,4755.0,France,2024-09-29,petroineos,2025-05-29 10:38:42.401709
30/09/2024,FR,Gas,Blenod-5,4286.0,France,2024-09-30,petroineos,2025-05-29 10:38:42.401709
01/10/2024,FR,Gas,Blenod-5,6276.0,France,2024-10-01,petroineos,2025-05-29 10:38:42.401709
02/10/2024,FR,Gas,Blenod-5,4121.0,France,2024-10-02,petroineos,2025-05-29 10:38:42.401709
03/10/2024,FR,Gas,Blenod-5,4397.0,France,2024-10-03,petroineos,2025-05-29 10:38:42.401709
04/10/2024,FR,Gas,Blenod-5,6487.0,France,2024-10-04,petroineos,2025-05-29 10:38:42.401709
05/10/2024,FR,Gas,Blenod-5,4725.0,France,2024-10-05,petroineos,2025-05-29 10:38:42.401709
06/10/2024,FR,Gas,Blenod-5,4181.0,France,2024-10-06,petroineos,2025-05-29 10:38:42.401709
07/10/2024,FR,Gas,Blenod-5,4645.0,France,2024-10-07,petroineos,2025-05-29 10:38:42.401709
08/10/2024,FR,Gas,Blenod-5,4367.0,France,2024-10-08,petroineos,2025-05-29 10:38:42.401709
09/10/2024,FR,Gas,Blenod-5,6777.0,France,2024-10-09,petroineos,2025-05-29 10:38:42.401709
10/10/2024,FR,Gas,Blenod-5,5555.0,France,2024-10-10,petroineos,2025-05-29 10:38:42.401709
11/10/2024,FR,Gas,Blenod-5,6466.0,France,2024-10-11,petroineos,2025-05-29 10:38:42.401709
12/10/2024,FR,Gas,Blenod-5,5051.0,France,2024-10-12,petroineos,2025-05-29 10:38:42.401709
13/10/2024,FR,Gas,Blenod-5,5059.0,France,2024-10-13,petroineos,2025-05-29 10:38:42.401709
14/10/2024,FR,Gas,Blenod-5,3919.0,France,2024-10-14,petroineos,2025-05-29 10:38:42.401709
15/10/2024,FR,Gas,Blenod-5,6583.0,France,2024-10-15,petroineos,2025-05-29 10:38:42.401709
16/10/2024,FR,Gas,Blenod-5,6107.0,France,2024-10-16,petroineos,2025-05-29 10:38:42.401709
17/10/2024,FR,Gas,Blenod-5,6973.0,France,2024-10-17,petroineos,2025-05-29 10:38:42.401709
18/10/2024,FR,Gas,Blenod-5,5725.0,France,2024-10-18,petroineos,2025-05-29 10:38:42.401709
19/10/2024,FR,Gas,Blenod-5,5786.0,France,2024-10-19,petroineos,2025-05-29 10:38:42.401709
20/10/2024,FR,Gas,Blenod-5,5742.0,France,2024-10-20,petroineos,2025-05-29 10:38:42.401709
27/10/2024,FR,Gas,Blenod-5,6065.0,France,2024-10-27,petroineos,2025-05-29 10:38:42.401709
28/10/2024,FR,Gas,Blenod-5,5745.0,France,2024-10-28,petroineos,2025-05-29 10:38:42.401709
29/10/2024,FR,Gas,Blenod-5,3061.0,France,2024-10-29,petroineos,2025-05-29 10:38:42.401709
30/10/2024,FR,Gas,Blenod-5,4387.0,France,2024-10-30,petroineos,2025-05-29 10:38:42.401709
31/10/2024,FR,Gas,Blenod-5,5929.0,France,2024-10-31,petroineos,2025-05-29 10:38:42.401709
01/11/2024,FR,Gas,Blenod-5,6942.0,France,2024-11-01,petroineos,2025-05-29 10:38:42.401709
02/11/2024,FR,Gas,Blenod-5,5356.0,France,2024-11-02,petroineos,2025-05-29 10:38:42.401709
03/11/2024,FR,Gas,Blenod-5,3108.0,France,2024-11-03,petroineos,2025-05-29 10:38:42.401709
04/11/2024,FR,Gas,Blenod-5,6518.0,France,2024-11-04,petroineos,2025-05-29 10:38:42.401709
05/11/2024,FR,Gas,Blenod-5,5648.0,France,2024-11-05,petroineos,2025-05-29 10:38:42.401709
06/11/2024,FR,Gas,Blenod-5,3198.0,France,2024-11-06,petroineos,2025-05-29 10:38:42.401709
07/11/2024,FR,Gas,Blenod-5,3469.0,France,2024-11-07,petroineos,2025-05-29 10:38:42.401709
08/11/2024,FR,Gas,Blenod-5,3115.0,France,2024-11-08,petroineos,2025-05-29 10:38:42.401709
09/11/2024,FR,Gas,Blenod-5,5008.0,France,2024-11-09,petroineos,2025-05-29 10:38:42.401709
10/11/2024,FR,Gas,Blenod-5,6502.0,France,2024-11-10,petroineos,2025-05-29 10:38:42.401709
11/11/2024,FR,Gas,Blenod-5,3251.0,France,2024-11-11,petroineos,2025-05-29 10:38:42.401709
12/11/2024,FR,Gas,Blenod-5,6684.0,France,2024-11-12,petroineos,2025-05-29 10:38:42.401709
13/11/2024,FR,Gas,Blenod-5,5930.0,France,2024-11-13,petroineos,2025-05-29 10:38:42.401709
14/11/2024,FR,Gas,Blenod-5,4123.0,France,2024-11-14,petroineos,2025-05-29 10:38:42.401709
15/11/2024,FR,Gas,Blenod-5,4914.0,France,2024-11-15,petroineos,2025-05-29 10:38:42.401709
16/11/2024,FR,Gas,Blenod-5,5939.0,France,2024-11-16,petroineos,2025-05-29 10:38:42.401709
17/11/2024,FR,Gas,Blenod-5,6077.0,France,2024-11-17,petroineos,2025-05-29 10:38:42.401709
18/11/2024,FR,Gas,Blenod-5,5778.0,France,2024-11-18,petroineos,2025-05-29 10:38:42.401709
19/11/2024,FR,Gas,Blenod-5,4014.0,France,2024-11-19,petroineos,2025-05-29 10:38:42.401709
20/11/2024,FR,Gas,Blenod-5,3191.0,France,2024-11-20,petroineos,2025-05-29 10:38:42.401709
21/11/2024,FR,Gas,Blenod-5,3256.0,France,2024-11-21,petroineos,2025-05-29 10:38:42.401709
22/11/2024,FR,Gas,Blenod-5,6828.0,France,2024-11-22,petroineos,2025-05-29 10:38:42.401709
23/11/2024,FR,Gas,Blenod-5,5386.0,France,2024-11-23,petroineos,2025-05-29 10:38:42.401709
24/11/2024,FR,Gas,Blenod-5,4724.0,France,2024-11-24,petroineos,2025-05-29 10:38:42.401709
25/11/2024,FR,Gas,Blenod-5,3817.0,France,2024-11-25,petroineos,2025-05-29 10:38:42.401709
26/11/2024,FR,Gas,Blenod-5,3377.0,France,2024-11-26,petroineos,2025-05-29 10:38:42.401709
27/11/2024,FR,Gas,Blenod-5,6361.0,France,2024-11-27,petroineos,2025-05-29 10:38:42.401709
28/11/2024,FR,Gas,Blenod-5,3201.0,France,2024-11-28,petroineos,2025-05-29 10:38:42.401709
29/11/2024,FR,Gas,Blenod-5,5529.0,France,2024-11-29,petroineos,2025-05-29 10:38:42.401709
30/11/2024,FR,Gas,Blenod-5,6138.0,France,2024-11-30,petroineos,2025-05-29 10:38:42.401709
01/12/2024,FR,Gas,Blenod-5,6985.0,France,2024-12-01,petroineos,2025-05-29 10:38:42.401709
02/12/2024,FR,Gas,Blenod-5,5134.0,France,2024-12-02,petroineos,2025-05-29 10:38:42.401709
03/12/2024,FR,Gas,Blenod-5,4846.0,France,2024-12-03,petroineos,2025-05-29 10:38:42.401709
04/12/2024,FR,Gas,Blenod-5,4081.0,France,2024-12-04,petroineos,2025-05-29 10:38:42.401709
05/12/2024,FR,Gas,Blenod-5,3861.0,France,2024-12-05,petroineos,2025-05-29 10:38:42.401709
06/12/2024,FR,Gas,Blenod-5,3792.0,France,2024-12-06,petroineos,2025-05-29 10:38:42.401709
07/12/2024,FR,Gas,Blenod-5,5016.0,France,2024-12-07,petroineos,2025-05-29 10:38:42.401709
08/12/2024,FR,Gas,Blenod-5,3659.0,France,2024-12-08,petroineos,2025-05-29 10:38:42.401709
09/12/2024,FR,Gas,Blenod-5,5249.0,France,2024-12-09,petroineos,2025-05-29 10:38:42.401709
10/12/2024,FR,Gas,Blenod-5,6813.0,France,2024-12-10,petroineos,2025-05-29 10:38:42.401709
11/12/2024,FR,Gas,Blenod-5,5046.0,France,2024-12-11,petroineos,2025-05-29 10:38:42.401709
12/12/2024,FR,Gas,Blenod-5,5805.0,France,2024-12-12,petroineos,2025-05-29 10:38:42.401709
13/12/2024,FR,Gas,Blenod-5,4020.0,France,2024-12-13,petroineos,2025-05-29 10:38:42.401709
14/12/2024,FR,Gas,Blenod-5,3527.0,France,2024-12-14,petroineos,2025-05-29 10:38:42.401709
15/12/2024,FR,Gas,Blenod-5,5902.0,France,2024-12-15,petroineos,2025-05-29 10:38:42.401709
16/12/2024,FR,Gas,Blenod-5,5125.0,France,2024-12-16,petroineos,2025-05-29 10:38:42.401709
17/12/2024,FR,Gas,Blenod-5,4628.0,France,2024-12-17,petroineos,2025-05-29 10:38:42.401709
18/12/2024,FR,Gas,Blenod-5,4737.0,France,2024-12-18,petroineos,2025-05-29 10:38:42.401709
19/12/2024,FR,Gas,Blenod-5,5259.0,France,2024-12-19,petroineos,2025-05-29 10:38:42.401709
20/12/2024,FR,Gas,Blenod-5,3158.0,France,2024-12-20,petroineos,2025-05-29 10:38:42.401709
21/12/2024,FR,Gas,Blenod-5,3087.0,France,2024-12-21,petroineos,2025-05-29 10:38:42.401709
22/12/2024,FR,Gas,Blenod-5,6621.0,France,2024-12-22,petroineos,2025-05-29 10:38:42.401709
23/12/2024,FR,Gas,Blenod-5,3138.0,France,2024-12-23,petroineos,2025-05-29 10:38:42.401709
24/12/2024,FR,Gas,Blenod-5,5513.0,France,2024-12-24,petroineos,2025-05-29 10:38:42.401709
25/12/2024,FR,Gas,Blenod-5,4101.0,France,2024-12-25,petroineos,2025-05-29 10:38:42.401709
26/12/2024,FR,Gas,Blenod-5,5865.0,France,2024-12-26,petroineos,2025-05-29 10:38:42.401709
27/12/2024,FR,Gas,Blenod-5,4714.0,France,2024-12-27,petroineos,2025-05-29 10:38:42.401709
28/12/2024,FR,Gas,Blenod-5,6930.0,France,2024-12-28,petroineos,2025-05-29 10:38:42.401709
29/12/2024,FR,Gas,Blenod-5,6826.0,France,2024-12-29,petroineos,2025-05-29 10:38:42.401709
30/12/2024,FR,Gas,Blenod-5,5207.0,France,2024-12-30,petroineos,2025-05-29 10:38:42.401709
31/12/2024,FR,Gas,Blenod-5,5766.0,France,2024-12-31,petroineos,2025-05-29 10:38:42.401709
01/01/2025,FR,Gas,Blenod-5,4844.0,France,2025-01-01,petroineos,2025-05-29 10:38:42.401709
02/01/2025,FR,Gas,Blenod-5,5063.0,France,2025-01-02,petroineos,2025-05-29 10:38:42.401709
03/01/2025,FR,Gas,Blenod-5,4145.0,France,2025-01-03,petroineos,2025-05-29 10:38:42.401709
04/01/2025,FR,Gas,Blenod-5,6390.0,France,2025-01-04,petroineos,2025-05-29 10:38:42.401709
05/01/2025,FR,Gas,Blenod-5,6599.0,France,2025-01-05,petroineos,2025-05-29 10:38:42.401709
06/01/2025,FR,Gas,Blenod-5,6488.0,France,2025-01-06,petroineos,2025-05-29 10:38:42.401709
07/01/2025,FR,Gas,Blenod-5,3206.0,France,2025-01-07,petroineos,2025-05-29 10:38:42.401709
08/01/2025,FR,Gas,Blenod-5,3088.0,France,2025-01-08,petroineos,2025-05-29 10:38:42.401709
09/01/2025,FR,Gas,Blenod-5,4882.0,France,2025-01-09,petroineos,2025-05-29 10:38:42.401709
10/01/2025,FR,Gas,Blenod-5,6281.0,France,2025-01-10,petroineos,2025-05-29 10:38:42.401709
11/01/2025,FR,Gas,Blenod-5,4357.0,France,2025-01-11,petroineos,2025-05-29 10:38:42.401709
12/01/2025,FR,Gas,Blenod-5,4023.0,France,2025-01-12,petroineos,2025-05-29 10:38:42.401709
13/01/2025,FR,Gas,Blenod-5,5372.0,France,2025-01-13,petroineos,2025-05-29 10:38:42.401709
14/01/2025,FR,Gas,Blenod-5,6409.0,France,2025-01-14,petroineos,2025-05-29 10:38:42.401709
15/01/2025,FR,Gas,Blenod-5,3701.0,France,2025-01-15,petroineos,2025-05-29 10:38:42.401709
16/01/2025,FR,Gas,Blenod-5,5756.0,France,2025-01-16,petroineos,2025-05-29 10:38:42.401709
17/01/2025,FR,Gas,Blenod-5,6774.0,France,2025-01-17,petroineos,2025-05-29 10:38:42.401709
18/01/2025,FR,Gas,Blenod-5,6713.0,France,2025-01-18,petroineos,2025-05-29 10:38:42.401709
19/01/2025,FR,Gas,Blenod-5,6050.0,France,2025-01-19,petroineos,2025-05-29 10:38:42.401709
20/01/2025,FR,Gas,Blenod-5,5498.0,France,2025-01-20,petroineos,2025-05-29 10:38:42.401709
21/01/2025,FR,Gas,Blenod-5,5888.0,France,2025-01-21,petroineos,2025-05-29 10:38:42.401709
22/01/2025,FR,Gas,Blenod-5,6902.0,France,2025-01-22,petroineos,2025-05-29 10:38:42.401709
23/01/2025,FR,Gas,Blenod-5,6104.0,France,2025-01-23,petroineos,2025-05-29 10:38:42.401709
24/01/2025,FR,Gas,Blenod-5,3631.0,France,2025-01-24,petroineos,2025-05-29 10:38:42.401709
25/01/2025,FR,Gas,Blenod-5,4228.0,France,2025-01-25,petroineos,2025-05-29 10:38:42.401709
26/01/2025,FR,Gas,Blenod-5,6464.0,France,2025-01-26,petroineos,2025-05-29 10:38:42.401709
27/01/2025,FR,Gas,Blenod-5,6249.0,France,2025-01-27,petroineos,2025-05-29 10:38:42.401709
28/01/2025,FR,Gas,Blenod-5,4463.0,France,2025-01-28,petroineos,2025-05-29 10:38:42.401709
29/01/2025,FR,Gas,Blenod-5,4220.0,France,2025-01-29,petroineos,2025-05-29 10:38:42.401709
30/01/2025,FR,Gas,Blenod-5,4356.0,France,2025-01-30,petroineos,2025-05-29 10:38:42.401709
31/01/2025,FR,Gas,Blenod-5,5584.0,France,2025-01-31,petroineos,2025-05-29 10:38:42.401709
01/02/2025,FR,Gas,Blenod-5,6475.0,France,2025-02-01,petroineos,2025-05-29 10:38:42.401709
02/02/2025,FR,Gas,Blenod-5,4111.0,France,2025-02-02,petroineos,2025-05-29 10:38:42.401709
03/02/2025,FR,Gas,Blenod-5,5647.0,France,2025-02-03,petroineos,2025-05-29 10:38:42.401709
04/02/2025,FR,Gas,Blenod-5,3170.0,France,2025-02-04,petroineos,2025-05-29 10:38:42.401709
05/02/2025,FR,Gas,Blenod-5,6379.0,France,2025-02-05,petroineos,2025-05-29 10:38:42.401709
06/02/2025,FR,Gas,Blenod-5,6360.0,France,2025-02-06,petroineos,2025-05-29 10:38:42.401709
07/02/2025,FR,Gas,Blenod-5,3174.0,France,2025-02-07,petroineos,2025-05-29 10:38:42.401709
08/02/2025,FR,Gas,Blenod-5,4236.0,France,2025-02-08,petroineos,2025-05-29 10:38:42.401709
09/02/2025,FR,Gas,Blenod-5,6501.0,France,2025-02-09,petroineos,2025-05-29 10:38:42.401709
10/02/2025,FR,Gas,Blenod-5,3470.0,France,2025-02-10,petroineos,2025-05-29 10:38:42.401709
11/02/2025,FR,Gas,Blenod-5,5924.0,France,2025-02-11,petroineos,2025-05-29 10:38:42.401709
12/02/2025,FR,Gas,Blenod-5,3699.0,France,2025-02-12,petroineos,2025-05-29 10:38:42.401709
13/02/2025,FR,Gas,Blenod-5,6305.0,France,2025-02-13,petroineos,2025-05-29 10:38:42.401709
14/02/2025,FR,Gas,Blenod-5,3320.0,France,2025-02-14,petroineos,2025-05-29 10:38:42.401709
15/02/2025,FR,Gas,Blenod-5,6233.0,France,2025-02-15,petroineos,2025-05-29 10:38:42.401709
16/02/2025,FR,Gas,Blenod-5,3265.0,France,2025-02-16,petroineos,2025-05-29 10:38:42.401709
17/02/2025,FR,Gas,Blenod-5,6604.0,France,2025-02-17,petroineos,2025-05-29 10:38:42.401709
18/02/2025,FR,Gas,Blenod-5,5698.0,France,2025-02-18,petroineos,2025-05-29 10:38:42.401709
19/02/2025,FR,Gas,Blenod-5,3785.0,France,2025-02-19,petroineos,2025-05-29 10:38:42.401709
20/02/2025,FR,Gas,Blenod-5,6450.0,France,2025-02-20,petroineos,2025-05-29 10:38:42.401709
21/02/2025,FR,Gas,Blenod-5,5435.0,France,2025-02-21,petroineos,2025-05-29 10:38:42.401709
22/02/2025,FR,Gas,Blenod-5,6659.0,France,2025-02-22,petroineos,2025-05-29 10:38:42.401709
23/02/2025,FR,Gas,Blenod-5,3365.0,France,2025-02-23,petroineos,2025-05-29 10:38:42.401709
24/02/2025,FR,Gas,Blenod-5,5217.0,France,2025-02-24,petroineos,2025-05-29 10:38:42.401709
25/02/2025,FR,Gas,Blenod-5,4075.0,France,2025-02-25,petroineos,2025-05-29 10:38:42.401709
26/02/2025,FR,Gas,Blenod-5,4171.0,France,2025-02-26,petroineos,2025-05-29 10:38:42.401709
27/02/2025,FR,Gas,Blenod-5,3434.0,France,2025-02-27,petroineos,2025-05-29 10:38:42.401709
28/02/2025,FR,Gas,Blenod-5,3728.0,France,2025-02-28,petroineos,2025-05-29 10:38:42.401709
01/03/2025,FR,Gas,Blenod-5,3406.0,France,2025-03-01,petroineos,2025-05-29 10:38:42.401709
02/03/2025,FR,Gas,Blenod-5,4188.0,France,2025-03-02,petroineos,2025-05-29 10:38:42.401709
03/03/2025,FR,Gas,Blenod-5,5829.0,France,2025-03-03,petroineos,2025-05-29 10:38:42.401709
04/03/2025,FR,Gas,Blenod-5,5385.0,France,2025-03-04,petroineos,2025-05-29 10:38:42.401709
05/03/2025,FR,Gas,Blenod-5,3274.0,France,2025-03-05,petroineos,2025-05-29 10:38:42.401709
06/03/2025,FR,Gas,Blenod-5,5141.0,France,2025-03-06,petroineos,2025-05-29 10:38:42.401709
07/03/2025,FR,Gas,Blenod-5,5811.0,France,2025-03-07,petroineos,2025-05-29 10:38:42.401709
08/03/2025,FR,Gas,Blenod-5,4294.0,France,2025-03-08,petroineos,2025-05-29 10:38:42.401709
09/03/2025,FR,Gas,Blenod-5,3367.0,France,2025-03-09,petroineos,2025-05-29 10:38:42.401709
10/03/2025,FR,Gas,Blenod-5,6754.0,France,2025-03-10,petroineos,2025-05-29 10:38:42.401709
11/03/2025,FR,Gas,Blenod-5,5317.0,France,2025-03-11,petroineos,2025-05-29 10:38:42.401709
12/03/2025,FR,Gas,Blenod-5,3816.0,France,2025-03-12,petroineos,2025-05-29 10:38:42.401709
13/03/2025,FR,Gas,Blenod-5,5000.0,France,2025-03-13,petroineos,2025-05-29 10:38:42.401709
14/03/2025,FR,Gas,Blenod-5,6910.0,France,2025-03-14,petroineos,2025-05-29 10:38:42.401709
15/03/2025,FR,Gas,Blenod-5,5733.0,France,2025-03-15,petroineos,2025-05-29 10:38:42.401709
16/03/2025,FR,Gas,Blenod-5,4588.0,France,2025-03-16,petroineos,2025-05-29 10:38:42.401709
17/03/2025,FR,Gas,Blenod-5,5673.0,France,2025-03-17,petroineos,2025-05-29 10:38:42.401709
18/03/2025,FR,Gas,Blenod-5,6543.0,France,2025-03-18,petroineos,2025-05-29 10:38:42.401709
19/03/2025,FR,Gas,Blenod-5,5863.0,France,2025-03-19,petroineos,2025-05-29 10:38:42.401709
20/03/2025,FR,Gas,Blenod-5,5260.0,France,2025-03-20,petroineos,2025-05-29 10:38:42.401709
21/03/2025,FR,Gas,Blenod-5,5638.0,France,2025-03-21,petroineos,2025-05-29 10:38:42.401709
22/03/2025,FR,Gas,Blenod-5,3375.0,France,2025-03-22,petroineos,2025-05-29 10:38:42.401709
23/03/2025,FR,Gas,Blenod-5,4295.0,France,2025-03-23,petroineos,2025-05-29 10:38:42.401709
24/03/2025,FR,Gas,Blenod-5,3327.0,France,2025-03-24,petroineos,2025-05-29 10:38:42.401709
25/03/2025,FR,Gas,Blenod-5,6691.0,France,2025-03-25,petroineos,2025-05-29 10:38:42.401709
26/03/2025,FR,Gas,Blenod-5,6130.0,France,2025-03-26,petroineos,2025-05-29 10:38:42.401709
27/03/2025,FR,Gas,Blenod-5,3246.0,France,2025-03-27,petroineos,2025-05-29 10:38:42.401709
28/03/2025,FR,Gas,Blenod-5,3859.0,France,2025-03-28,petroineos,2025-05-29 10:38:42.401709
29/03/2025,FR,Gas,Blenod-5,5135.0,France,2025-03-29,petroineos,2025-05-29 10:38:42.401709
30/03/2025,FR,Gas,Blenod-5,4102.0,France,2025-03-30,petroineos,2025-05-29 10:38:42.401709
31/03/2025,FR,Gas,Blenod-5,6225.0,France,2025-03-31,petroineos,2025-05-29 10:38:42.401709
01/04/2025,FR,Gas,Blenod-5,3921.0,France,2025-04-01,petroineos,2025-05-29 10:38:42.401709
02/04/2025,FR,Gas,Blenod-5,4094.0,France,2025-04-02,petroineos,2025-05-29 10:38:42.401709
03/04/2025,FR,Gas,Blenod-5,3362.0,France,2025-04-03,petroineos,2025-05-29 10:38:42.401709
04/04/2025,FR,Gas,Blenod-5,5684.0,France,2025-04-04,petroineos,2025-05-29 10:38:42.401709
05/04/2025,FR,Gas,Blenod-5,4224.0,France,2025-04-05,petroineos,2025-05-29 10:38:42.401709
06/04/2025,FR,Gas,Blenod-5,3433.0,France,2025-04-06,petroineos,2025-05-29 10:38:42.401709
07/04/2025,FR,Gas,Blenod-5,6260.0,France,2025-04-07,petroineos,2025-05-29 10:38:42.401709
08/04/2025,FR,Gas,Blenod-5,3231.0,France,2025-04-08,petroineos,2025-05-29 10:38:42.401709
09/04/2025,FR,Gas,Blenod-5,6362.0,France,2025-04-09,petroineos,2025-05-29 10:38:42.401709
10/04/2025,FR,Gas,Blenod-5,5917.0,France,2025-04-10,petroineos,2025-05-29 10:38:42.401709
11/04/2025,FR,Gas,Blenod-5,3156.0,France,2025-04-11,petroineos,2025-05-29 10:38:42.401709
12/04/2025,FR,Gas,Blenod-5,3804.0,France,2025-04-12,petroineos,2025-05-29 10:38:42.401709
13/04/2025,FR,Gas,Blenod-5,6924.0,France,2025-04-13,petroineos,2025-05-29 10:38:42.401709
14/04/2025,FR,Gas,Blenod-5,6785.0,France,2025-04-14,petroineos,2025-05-29 10:38:42.401709
15/04/2025,FR,Gas,Blenod-5,6383.0,France,2025-04-15,petroineos,2025-05-29 10:38:42.401709
16/04/2025,FR,Gas,Blenod-5,3488.0,France,2025-04-16,petroineos,2025-05-29 10:38:42.401709
17/04/2025,FR,Gas,Blenod-5,5869.0,France,2025-04-17,petroineos,2025-05-29 10:38:42.401709
18/04/2025,FR,Gas,Blenod-5,4228.0,France,2025-04-18,petroineos,2025-05-29 10:38:42.401709
19/04/2025,FR,Gas,Blenod-5,4995.0,France,2025-04-19,petroineos,2025-05-29 10:38:42.401709
20/04/2025,FR,Gas,Blenod-5,5454.0,France,2025-04-20,petroineos,2025-05-29 10:38:42.401709
21/04/2025,FR,Gas,Blenod-5,3839.0,France,2025-04-21,petroineos,2025-05-29 10:38:42.401709
22/04/2025,FR,Gas,Blenod-5,4461.0,France,2025-04-22,petroineos,2025-05-29 10:38:42.401709
23/04/2025,FR,Gas,Blenod-5,4075.0,France,2025-04-23,petroineos,2025-05-29 10:38:42.401709
24/04/2025,FR,Gas,Blenod-5,6821.0,France,2025-04-24,petroineos,2025-05-29 10:38:42.401709
25/04/2025,FR,Gas,Blenod-5,6035.0,France,2025-04-25,petroineos,2025-05-29 10:38:42.401709
01/01/2024,GB,Gas,Pembroke-1,6570.0,Great Britain,2024-01-01,petroineos,2025-05-29 10:38:42.455925
02/01/2024,GB,Gas,Pembroke-1,8068.0,Great Britain,2024-01-02,petroineos,2025-05-29 10:38:42.455925
03/01/2024,GB,Gas,Pembroke-1,7225.0,Great Britain,2024-01-03,petroineos,2025-05-29 10:38:42.455925
04/01/2024,GB,Gas,Pembroke-1,5390.0,Great Britain,2024-01-04,petroineos,2025-05-29 10:38:42.455925
05/01/2024,GB,Gas,Pembroke-1,6720.0,Great Britain,2024-01-05,petroineos,2025-05-29 10:38:42.455925
06/01/2024,GB,Gas,Pembroke-1,7354.0,Great Britain,2024-01-06,petroineos,2025-05-29 10:38:42.455925
07/01/2024,GB,Gas,Pembroke-1,6613.0,Great Britain,2024-01-07,petroineos,2025-05-29 10:38:42.455925
08/01/2024,GB,Gas,Pembroke-1,8739.0,Great Britain,2024-01-08,petroineos,2025-05-29 10:38:42.455925
09/01/2024,GB,Gas,Pembroke-1,7078.0,Great Britain,2024-01-09,petroineos,2025-05-29 10:38:42.455925
10/01/2024,GB,Gas,Pembroke-1,6384.0,Great Britain,2024-01-10,petroineos,2025-05-29 10:38:42.455925
11/01/2024,GB,Gas,Pembroke-1,7589.0,Great Britain,2024-01-11,petroineos,2025-05-29 10:38:42.455925
12/01/2024,GB,Gas,Pembroke-1,5647.0,Great Britain,2024-01-12,petroineos,2025-05-29 10:38:42.455925
13/01/2024,GB,Gas,Pembroke-1,7192.0,Great Britain,2024-01-13,petroineos,2025-05-29 10:38:42.455925
14/01/2024,GB,Gas,Pembroke-1,6325.0,Great Britain,2024-01-14,petroineos,2025-05-29 10:38:42.455925
15/01/2024,GB,Gas,Pembroke-1,8609.0,Great Britain,2024-01-15,petroineos,2025-05-29 10:38:42.455925
16/01/2024,GB,Gas,Pembroke-1,5487.0,Great Britain,2024-01-16,petroineos,2025-05-29 10:38:42.455925
17/01/2024,GB,Gas,Pembroke-1,6444.0,Great Britain,2024-01-17,petroineos,2025-05-29 10:38:42.455925
18/01/2024,GB,Gas,Pembroke-1,6492.0,Great Britain,2024-01-18,petroineos,2025-05-29 10:38:42.455925
19/01/2024,GB,Gas,Pembroke-1,7944.0,Great Britain,2024-01-19,petroineos,2025-05-29 10:38:42.455925
20/01/2024,GB,Gas,Pembroke-1,7380.0,Great Britain,2024-01-20,petroineos,2025-05-29 10:38:42.455925
